client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,age_group,client_ref,total_properties_bought,total_investment_value,avg_property_value,max_property_value,avg_floor_area,latest_purchase_date,Apartment,Office,purchase_recency_days,multi_property_buyer_flag,cluster,hierarchical_cluster,buyer_segment
C1718,Individual,Janet,Peterson,1995-01-06,F,USA,California,Personal Use,1,No,Website,31.0,31-45,C1718,4,1362121.47,340530.3675,577483.25,1150.74,2025-10-01,4,0,181,1,1,0,Global Investors
C1719,Corporate,Halcyon,Co,1960-05-10,M,USA,Florida,Personal Use,2,No,Agency,66.0,60+,C1719,3,1178759.88,392919.95999999996,557392.74,1263.8633333333335,2025-06-01,2,1,303,1,3,1,Luxury Investors
C1720,Individual,Danielle,Kim,1996-10-10,F,USA,California,Personal Use,5,Yes,Website,30.0,18-30,C1720,4,1396671.77,349167.9425,659880.36,1122.0925,2025-08-01,4,0,242,1,1,0,Global Investors
C1721,Individual,Carl,Weaver,1986-12-10,M,USA,Nevada,Personal Use,2,No,Agency,40.0,31-45,C1721,4,1282729.71,320682.4275,379081.98,1034.0675,2025-05-01,4,0,334,1,1,0,Global Investors
C1722,Individual,Jacqueline,Morris,,F,USA,Nevada,Personal Use,3,No,Website,56.0,46-60,C1722,4,1676365.72,419091.43,605522.07,1307.3,2024-08-01,4,0,607,1,3,1,Luxury Investors
C1723,Individual,Carol,Allen,1998-02-02,F,Canada,Quebec,Personal Use,2,Yes,Agency,28.0,18-30,C1723,4,1084602.42,271150.605,399164.03,900.39,2025-12-01,4,0,120,1,1,0,Global Investors
C1724,Individual,Justin,Cook,,M,USA,Virginia,Personal Use,4,No,Website,56.0,46-60,C1724,4,1646338.3599999999,411584.58999999997,570262.07,1358.9675,2025-07-01,4,0,273,1,3,0,Luxury Investors
C1725,Individual,Sharon,Patterson,1959-01-12,F,USA,Nevada,Personal Use,3,Yes,Website,67.0,60+,C1725,4,1352500.23,338125.0575,460172.3,1167.3975,2025-11-01,4,0,150,1,1,0,Global Investors
C1726,Individual,Diane,Scott,,F,UK,Northern Ireland,Personal Use,3,No,Website,56.0,46-60,C1726,3,1141107.24,380369.08,669506.11,1193.7733333333333,2025-06-01,2,1,303,1,3,0,Luxury Investors
C1727,Individual,Katherine,Morales,1945-12-06,F,USA,New York,Personal Use,3,No,Website,81.0,60+,C1727,4,1563834.42,390958.605,619055.13,1210.7375,2025-12-01,4,0,120,1,3,0,Luxury Investors
C1728,Individual,Kimberly,Garcia,1944-03-08,F,USA,Oregon,Personal Use,3,Yes,Client,82.0,60+,C1728,4,1436312.58,359078.145,429908.37,1225.2649999999999,2025-10-01,4,0,181,1,3,0,Luxury Investors
C1729,Individual,Robert,Richardson,,M,Canada,British Columbia,Personal Use,3,Yes,Website,56.0,46-60,C1729,3,956356.54,318785.51333333337,404268.31,1090.7733333333333,2025-04-01,3,0,364,1,2,0,Corporate Buyers
C1730,Individual,Jeffrey,Young,,M,Mexico,Puebla,Investment,5,Yes,Agency,56.0,46-60,C1730,3,796432.48,265477.49333333335,385425.29,922.6899999999999,2025-08-01,2,1,242,1,1,3,Global Investors
C1731,Individual,Nathan,Garcia,,M,USA,California,Personal Use,4,Yes,Website,56.0,46-60,C1731,4,1172220.1099999999,293055.02749999997,389967.22,966.56,2025-08-01,3,1,242,1,1,3,Global Investors
C1732,Individual,Megan,Wilson,,F,Canada,Alberta,Investment,2,No,Agency,56.0,46-60,C1732,3,1551003.8399999999,517001.27999999997,597681.88,1654.4733333333334,2025-04-01,3,0,364,1,3,1,Luxury Investors
C1733,Individual,Helen,Jones,,F,USA,California,Personal Use,3,Yes,Agency,56.0,46-60,C1733,4,1179975.09,294993.7725,432544.27,1009.9325,2025-10-01,3,1,181,1,1,0,Global Investors
C1734,Individual,Zachary,Roberts,,M,USA,California,Personal Use,5,No,Website,56.0,46-60,C1734,3,1078504.94,359501.64666666667,462160.46,1254.5033333333333,2025-10-01,3,0,181,1,1,0,Global Investors
C1735,Individual,Amber,Miller,1969-10-07,F,USA,Utah,Investment,3,No,Website,57.0,46-60,C1735,3,1139995.98,379998.66,492594.19,1258.3999999999999,2025-11-01,3,0,150,1,3,0,Luxury Investors
C1736,Individual,Ann,Cook,,F,USA,California,Investment,4,Yes,Website,56.0,46-60,C1736,4,1482243.88,370560.97,606491.63,1122.0925,2024-12-01,4,0,485,1,2,0,Corporate Buyers
C1737,Individual,Jennifer,Jackson,,F,USA,California,Investment,3,No,Website,56.0,46-60,C1737,3,1060946.57,353648.8566666667,520101.47,1090.7733333333333,2025-12-01,3,0,120,1,1,3,Global Investors
C1738,Individual,Sharon,Hall,,F,USA,California,Personal Use,5,No,Website,56.0,46-60,C1738,3,861195.69,287065.23,347283.41,1016.7633333333333,2025-11-01,3,0,150,1,1,3,Global Investors
C1739,Individual,Steven,Smith,,M,Russia,Novosibirsk,Investment,3,Yes,Website,56.0,46-60,C1739,4,998344.48,249586.12,442624.97,872.2,2025-03-01,4,0,395,1,1,3,Global Investors
C1740,Individual,Ashley,Alexander,,F,USA,California,Personal Use,5,Yes,Website,56.0,46-60,C1740,4,1439013.3399999999,359753.33499999996,561035.94,1164.015,2024-10-01,4,0,546,1,2,0,Corporate Buyers
C1741,Individual,Alexander,Wright,,M,USA,Virginia,Personal Use,5,No,Website,56.0,46-60,C1741,4,1310713.04,327678.26,454264.31,1140.38,2024-09-01,3,1,576,1,2,3,Corporate Buyers
C1742,Corporate,Crestwood,Co,,F,USA,California,Personal Use,5,No,Agency,56.0,46-60,C1742,3,1177856.21,392618.73666666663,524488.63,1431.79,2024-11-01,2,1,515,1,3,1,Luxury Investors
C1743,Individual,Linda,Bell,,F,Belgium,Flanders,Personal Use,1,No,Client,56.0,46-60,C1743,3,839069.28,279689.76,283283.47,881.7833333333333,2025-02-01,3,0,423,1,2,3,Corporate Buyers
C1744,Individual,Brian,Green,,M,Russia,Krasnodar Krai,Investment,1,No,Website,56.0,46-60,C1744,4,1320002.42,330000.605,415154.19,1092.085,2025-12-01,4,0,120,1,1,0,Global Investors
C1745,Individual,Ann,Sanders,,F,USA,California,Personal Use,1,No,Website,56.0,46-60,C1745,3,1261495.5,420498.5,563558.93,1487.6599999999999,2025-10-01,3,0,181,1,3,1,Luxury Investors
C1746,Individual,Jennifer,Cox,,F,Belgium,Flanders,Personal Use,3,No,Website,56.0,46-60,C1746,3,793835.85,264611.95,389328.46,874.19,2025-05-01,3,0,334,1,1,3,Global Investors
C1747,Individual,Bryan,Flores,,M,USA,Colorado,Personal Use,5,No,Client,56.0,46-60,C1747,3,1016661.44,338887.14666666667,468372.55,1059.1499999999999,2025-09-01,2,1,211,1,1,0,Global Investors
C1748,Individual,Albert,Jones,1950-11-11,M,USA,California,Personal Use,4,Yes,Website,76.0,60+,C1748,3,1112272.46,370757.48666666663,566107.2,1274.52,2025-12-01,2,1,120,1,3,0,Luxury Investors
C1749,Individual,Brandon,Moore,,M,USA,California,Personal Use,3,No,Website,56.0,46-60,C1749,3,832665.62,277555.20666666667,388898.15,862.1066666666666,2025-12-01,3,0,120,1,1,3,Global Investors
C1750,Corporate,Stratos,Co,1991-01-12,M,USA,Colorado,Personal Use,3,No,Website,35.0,31-45,C1750,4,1497163.73,374290.9325,509429.47,1150.2,2025-05-01,4,0,334,1,3,0,Luxury Investors
C1751,Individual,Christine,Scott,,F,USA,Ohio,Personal Use,5,No,Website,56.0,46-60,C1751,4,873120.47,218280.1175,231620.61,700.7825,2025-11-01,3,1,150,1,1,3,Global Investors
C1752,Individual,Jonathan,Cook,1980-02-06,M,USA,California,Investment,1,Yes,Website,46.0,46-60,C1752,3,1119600.47,373200.1566666667,421157.07,1152.5966666666666,2025-07-01,3,0,273,1,1,0,Global Investors
C1753,Individual,Arthur,Peterson,,M,USA,Georgia,Investment,3,Yes,Website,56.0,46-60,C1753,3,770077.48,256692.49333333332,425499.05,964.2666666666668,2024-08-01,3,0,607,1,2,3,Corporate Buyers
C1754,Individual,Frank,Gray,1995-11-11,M,USA,Virginia,Personal Use,2,Yes,Website,31.0,31-45,C1754,3,1361555.24,453851.74666666664,506527.22,1471.8999999999999,2024-09-01,3,0,576,1,3,1,Luxury Investors
C1755,Individual,Mark,Griffin,,M,USA,Nevada,Personal Use,1,Yes,Website,56.0,46-60,C1755,3,672116.9199999999,224038.9733333333,285197.86,776.2433333333333,2024-10-01,3,0,546,1,2,3,Corporate Buyers
C1756,Individual,Daniel,Cook,,M,USA,Utah,Personal Use,1,No,Website,56.0,46-60,C1756,4,1481404.3900000001,370351.09750000003,529820.54,1146.0149999999999,2025-12-01,3,1,120,1,1,0,Global Investors
C1757,Individual,Brian,Hayes,1985-07-01,M,Germany,Bavaria,Personal Use,3,No,Client,41.0,31-45,C1757,3,1125366.62,375122.2066666667,477602.23,1182.08,2025-06-01,3,0,303,1,3,3,Luxury Investors
C1758,Individual,Carl,Pierce,,M,USA,Oregon,Investment,4,Yes,Agency,56.0,46-60,C1758,4,1006481.1799999999,251620.29499999998,321342.19,801.065,2025-06-01,3,1,303,1,1,0,Global Investors
C1759,Individual,Jose,Stone,1974-10-10,M,USA,California,Investment,1,No,Website,52.0,46-60,C1759,4,1031917.22,257979.305,386654.16,831.47,2025-02-01,4,0,423,1,2,3,Corporate Buyers
C1760,Individual,Mary,Harris,1975-10-07,F,Belgium,Brussels,Personal Use,2,No,Website,51.0,46-60,C1760,4,1454358.32,363589.58,484534.28,1265.3825,2024-11-01,2,2,515,1,2,0,Corporate Buyers
C1761,Individual,Nicholas,Thompson,1955-01-08,M,USA,Washington,Personal Use,1,No,Website,71.0,60+,C1761,4,1181772.43,295443.1075,541585.04,972.335,2025-05-01,4,0,334,1,1,0,Global Investors
C1762,Individual,Larry,Harris,,M,USA,Virginia,Personal Use,1,No,Website,56.0,46-60,C1762,3,1023352.22,341117.4066666667,399439.17,1090.9466666666667,2024-10-01,3,0,546,1,2,3,Corporate Buyers
C1763,Individual,Kimberly,Young,,F,USA,New York,Personal Use,3,No,Website,56.0,46-60,C1763,4,1789381.67,447345.4175,654120.74,1374.585,2025-12-01,2,2,120,1,3,1,Luxury Investors
C1764,Individual,Kelly,Baker,1946-11-05,F,USA,Nevada,Personal Use,2,No,Agency,80.0,60+,C1764,4,1668335.18,417083.795,575177.72,1338.8999999999999,2025-02-01,2,2,423,1,3,0,Luxury Investors
C1765,Individual,Pamela,Reyes,1997-05-01,F,USA,Colorado,Personal Use,1,Yes,Client,29.0,18-30,C1765,4,1734167.51,433541.8775,550819.24,1577.2325,2024-12-01,4,0,485,1,3,1,Luxury Investors
C1766,Individual,Sharon,Bennett,1993-05-05,F,USA,California,Personal Use,4,No,Website,33.0,31-45,C1766,4,1371247.08,342811.77,562229.33,1071.3925,2025-04-01,4,0,364,1,1,0,Global Investors
C1767,Individual,Joe,Sanders,,M,USA,Colorado,Personal Use,3,No,Website,56.0,46-60,C1767,4,1455838.9100000001,363959.72750000004,564116.06,1123.3175,2025-09-01,2,2,211,1,1,0,Global Investors
C1768,Individual,Cynthia,Hughes,1943-03-01,F,Russia,Saint Petersburg,Personal Use,4,No,Website,83.0,60+,C1768,4,985105.21,246276.3025,377838.86,834.6575,2025-07-01,4,0,273,1,1,0,Global Investors
C1769,Corporate,Forsyte,Co,,M,USA,Oregon,Personal Use,1,Yes,Client,56.0,46-60,C1769,3,985909.0,328636.3333333333,484144.21,1101.55,2025-12-01,2,1,120,1,1,0,Global Investors
C1770,Individual,Betty,Parker,,F,USA,Washington,Personal Use,1,Yes,Agency,56.0,46-60,C1770,3,1334771.42,444923.80666666664,616403.86,1469.18,2024-10-01,3,0,546,1,3,1,Luxury Investors
C1771,Corporate,Atlas,Co,,M,USA,Georgia,Personal Use,3,Yes,Client,56.0,46-60,C1771,3,1280895.97,426965.3233333333,556838.33,1435.6633333333332,2024-11-01,3,0,515,1,3,1,Luxury Investors
C1772,Corporate,Forsyte,Co,,F,Canada,Alberta,Investment,5,Yes,Agency,56.0,46-60,C1772,4,1105281.92,276320.48,401863.68,1015.8675,2025-07-01,3,1,273,1,1,3,Global Investors
C1773,Individual,Kenneth,Williams,,M,USA,Nevada,Investment,3,Yes,Agency,56.0,46-60,C1773,4,1284141.19,321035.2975,445068.24,984.6475,2025-03-01,3,1,395,1,2,0,Corporate Buyers
C1774,Individual,Frank,James,,M,USA,Oregon,Personal Use,4,No,Agency,56.0,46-60,C1774,4,1169335.49,292333.8725,399457.77,1008.6625,2025-01-01,4,0,454,1,2,3,Corporate Buyers
C1775,Individual,Betty,Howard,1970-10-07,F,USA,California,Personal Use,3,No,Agency,56.0,46-60,C1775,4,1414776.99,353694.2475,496847.34,1102.9724999999999,2025-07-01,4,0,273,1,1,0,Global Investors
C1776,Individual,Martha,Mitchell,1973-09-01,F,France,Occitanie,Personal Use,1,No,Website,53.0,46-60,C1776,3,1071718.4,357239.4666666666,439467.59,1196.1733333333334,2024-06-01,3,0,668,1,2,3,Corporate Buyers
C1777,Individual,Jason,Long,,M,USA,California,Investment,5,No,Client,56.0,46-60,C1777,3,784629.95,261543.31666666665,341503.87,900.46,2025-04-01,3,0,364,1,2,3,Corporate Buyers
C1778,Individual,Jeffrey,Cox,1994-01-09,M,USA,Georgia,Investment,4,Yes,Website,32.0,31-45,C1778,3,1216664.8199999998,405554.93999999994,514358.91,1339.73,2025-07-01,3,0,273,1,3,0,Luxury Investors
C1779,Individual,Sharon,Thomas,,F,USA,California,Personal Use,5,No,Client,56.0,46-60,C1779,4,1563236.5499999998,390809.13749999995,595227.23,1287.1,2025-06-01,4,0,303,1,3,0,Luxury Investors
C1780,Individual,Richard,Patterson,,M,USA,Utah,Investment,1,No,Website,56.0,46-60,C1780,4,1735557.1500000001,433889.28750000003,543401.76,1341.715,2025-11-01,2,2,150,1,3,0,Luxury Investors
C1781,Individual,Betty,Thomas,1968-10-08,F,USA,California,Personal Use,4,No,Website,58.0,46-60,C1781,4,1383316.42,345829.105,524713.99,1164.0149999999999,2025-08-01,4,0,242,1,1,0,Global Investors
C1782,Individual,Ann,King,1999-12-04,F,UK,England,Investment,1,No,Website,27.0,18-30,C1782,4,897646.55,224411.6375,281637.63,783.64,2025-03-01,4,0,395,1,1,0,Global Investors
C1783,Individual,Jacob,Garcia,1954-03-07,M,USA,California,Personal Use,3,No,Website,72.0,60+,C1783,4,1136482.92,284120.73,387708.89,883.805,2025-06-01,3,1,303,1,1,3,Global Investors
C1784,Individual,Albert,Moore,,M,Australia,Western Australia,Personal Use,3,No,Client,56.0,46-60,C1784,4,1352274.53,338068.6325,441900.44,1106.8725,2024-12-01,4,0,485,1,2,3,Corporate Buyers
C1785,Individual,Lauren,Allen,,F,USA,Colorado,Personal Use,1,Yes,Website,56.0,46-60,C1785,3,1006568.23,335522.74333333335,370207.67,1156.5633333333333,2025-08-01,2,1,242,1,1,0,Global Investors
C1786,Individual,Adam,White,1995-03-07,M,USA,California,Personal Use,1,No,Website,31.0,31-45,C1786,4,1247095.22,311773.805,581591.93,1102.2725,2025-12-01,3,1,120,1,1,0,Global Investors
C1787,Individual,Stephen,Flores,,M,USA,Georgia,Investment,5,No,Agency,56.0,46-60,C1787,4,1289585.42,322396.355,528523.4,1029.38,2024-10-01,1,3,546,1,2,3,Corporate Buyers
C1788,Individual,Zachary,James,,M,USA,California,Personal Use,3,No,Website,56.0,46-60,C1788,3,1116876.81,372292.27,495478.74,1155.6966666666667,2025-08-01,3,0,242,1,1,0,Global Investors
C1789,Individual,Edward,Brooks,,M,USA,Colorado,Personal Use,5,Yes,Agency,56.0,46-60,C1789,3,1359605.1,453201.7,470652.98,1526.9566666666667,2025-11-01,2,1,150,1,3,1,Luxury Investors
C1790,Individual,Jacob,Hansen,,M,USA,Nevada,Investment,5,No,Client,56.0,46-60,C1790,4,1335521.08,333880.27,402189.34,1159.9675,2025-01-01,4,0,454,1,2,0,Corporate Buyers
C1791,Individual,Gerald,Scott,,M,USA,California,Personal Use,5,No,Agency,56.0,46-60,C1791,3,894512.8,298170.93333333335,358882.77,1050.08,2024-07-01,3,0,638,1,2,3,Corporate Buyers
C1792,Individual,Terry,Pierce,,M,USA,California,Personal Use,3,No,Agency,56.0,46-60,C1792,4,1948563.24,487140.81,566173.43,1676.3825,2025-03-01,3,1,395,1,3,1,Luxury Investors
C1793,Individual,Richard,James,1969-04-05,M,USA,Utah,Investment,1,No,Website,57.0,46-60,C1793,4,1317525.03,329381.2575,538098.62,1102.08,2024-06-01,4,0,668,1,2,3,Corporate Buyers
C1794,Individual,Douglas,Chavez,,M,USA,Colorado,Personal Use,3,No,Website,56.0,46-60,C1794,4,1378476.06,344619.015,460529.82,1137.5875,2025-12-01,4,0,120,1,1,0,Global Investors
C1795,Individual,William,Brown,1945-12-01,M,USA,California,Personal Use,5,Yes,Website,81.0,60+,C1795,4,1058019.94,264504.985,334197.72,827.2,2025-11-01,1,3,150,1,1,0,Global Investors
C1796,Individual,Betty,Hughes,,F,USA,California,Investment,5,Yes,Client,56.0,46-60,C1796,3,1158919.94,386306.64666666667,425005.86,1286.4833333333333,2025-11-01,3,0,150,1,3,1,Luxury Investors
C1797,Individual,Katherine,Howard,,F,USA,Oregon,Personal Use,3,Yes,Website,56.0,46-60,C1797,3,910545.9199999999,303515.30666666664,337603.6,1033.6200000000001,2025-12-01,3,0,120,1,1,3,Global Investors
C1798,Individual,Bryan,Peterson,1966-08-10,M,USA,Arizona,Investment,1,Yes,Website,60.0,46-60,C1798,4,1601121.79,400280.4475,575322.53,1263.96,2025-10-01,2,2,181,1,3,0,Luxury Investors
C1799,Individual,Cheryl,Freeman,1950-01-11,F,USA,Colorado,Personal Use,5,No,Agency,76.0,60+,C1799,4,1022792.49,255698.1225,365006.8,823.6625,2025-03-01,4,0,395,1,2,0,Corporate Buyers
C1800,Individual,James,Campbell,,M,USA,Oregon,Personal Use,1,No,Client,56.0,46-60,C1800,3,1120963.1,373654.3666666667,539648.88,1301.6499999999999,2024-08-01,2,1,607,1,2,1,Corporate Buyers
C1801,Individual,Jose,Howard,1964-02-08,M,USA,California,Personal Use,5,Yes,Website,62.0,60+,C1801,3,1473065.73,491021.91,734629.38,1422.97,2025-09-01,2,1,211,1,3,1,Luxury Investors
C1802,Individual,Jack,Morris,,M,USA,Nevada,Investment,1,No,Client,56.0,46-60,C1802,4,1155979.49,288994.8725,386196.25,1011.5875,2025-04-01,4,0,364,1,1,3,Global Investors
C1803,Individual,Susan,Bennett,,F,Canada,Quebec,Investment,5,No,Agency,56.0,46-60,C1803,3,1329728.19,443242.73,588353.61,1443.9800000000002,2025-10-01,2,1,181,1,3,1,Luxury Investors
C1804,Individual,Albert,Kim,1989-03-03,M,USA,California,Personal Use,1,No,Website,37.0,31-45,C1804,4,1735376.55,433844.1375,563448.9,1504.0974999999999,2025-06-01,4,0,303,1,3,0,Luxury Investors
C1805,Individual,Austin,Kim,1953-01-09,M,UK,Northern Ireland,Investment,3,No,Website,73.0,60+,C1805,4,1871670.17,467917.5425,553251.13,1699.3675,2025-11-01,3,1,150,1,3,1,Luxury Investors
C1806,Individual,Martha,Turner,,F,Australia,New South Wales,Investment,2,No,Agency,56.0,46-60,C1806,3,974821.86,324940.62,463318.62,1049.3066666666666,2024-12-01,3,0,485,1,2,3,Corporate Buyers
C1807,Individual,Angela,Allen,1957-02-05,F,France,Brittany,Personal Use,5,No,Website,69.0,60+,C1807,3,1520931.78,506977.26,720719.85,1469.18,2025-12-01,2,1,120,1,3,1,Luxury Investors
C1808,Individual,Victoria,Stewart,1990-01-08,F,USA,Washington,Investment,2,No,Client,36.0,31-45,C1808,4,1102931.4500000002,275732.86250000005,411172.03,989.46,2025-08-01,4,0,242,1,1,3,Global Investors
C1809,Individual,Laura,White,1981-05-03,F,USA,New York,Personal Use,4,Yes,Agency,45.0,31-45,C1809,4,1221253.05,305313.2625,435031.56,1104.2925,2024-09-01,4,0,576,1,2,3,Corporate Buyers
C1810,Individual,Maria,Collins,1945-01-06,F,USA,Texas,Personal Use,3,No,Agency,81.0,60+,C1810,3,991862.87,330620.95666666667,445150.57,1138.4233333333334,2024-11-01,3,0,515,1,2,0,Corporate Buyers
C1811,Individual,Stephanie,Williams,,F,USA,California,Personal Use,3,Yes,Agency,56.0,46-60,C1811,4,1189519.9,297379.975,503113.61,1029.73,2025-10-01,4,0,181,1,1,0,Global Investors
C1812,Individual,Ryan,White,,M,France,Provence,Personal Use,5,Yes,Website,56.0,46-60,C1812,4,1080880.0,270220.0,406648.6,955.7624999999999,2025-06-01,3,1,303,1,1,3,Global Investors
C1813,Individual,Walter,Jordan,1947-12-02,M,Germany,Hamburg,Investment,3,Yes,Website,79.0,60+,C1813,4,1552316.39,388079.0975,520934.42,1294.645,2025-04-01,2,2,364,1,3,0,Luxury Investors
C1814,Individual,Scott,Roberts,1987-04-07,M,Denmark,North Denmark,Personal Use,2,No,Website,39.0,31-45,C1814,4,1303261.99,325815.4975,392801.93,1153.0825,2025-08-01,4,0,242,1,1,0,Global Investors
C1815,Individual,Aaron,Carter,,M,USA,California,Personal Use,5,No,Agency,56.0,46-60,C1815,4,1182628.3,295657.075,549102.55,942.035,2025-07-01,3,1,273,1,1,0,Global Investors
C1816,Individual,Sean,Miller,1962-04-08,M,Canada,Quebec,Personal Use,2,No,Website,64.0,60+,C1816,4,1078876.87,269719.2175,390892.15,909.9825,2025-09-01,4,0,211,1,1,3,Global Investors
C1817,Individual,Cynthia,Garcia,,F,USA,Virginia,Personal Use,1,No,Agency,56.0,46-60,C1817,3,1240667.65,413555.8833333333,559209.89,1412.0199999999998,2025-12-01,3,0,120,1,3,1,Luxury Investors
C1818,Individual,Christine,Wood,,F,USA,Washington,Investment,5,Yes,Website,56.0,46-60,C1818,3,814797.06,271599.02,309389.23,851.4266666666667,2025-11-01,3,0,150,1,1,3,Global Investors
C1819,Individual,William,Brown,1963-02-11,M,Russia,Krasnodar Krai,Personal Use,1,No,Website,63.0,60+,C1819,3,1067644.33,355881.44333333336,405297.57,1339.7466666666667,2024-08-01,3,0,607,1,2,1,Corporate Buyers
C1820,Individual,Nicholas,Howard,,M,France,Provence,Personal Use,3,No,Website,56.0,46-60,C1820,4,970434.94,242608.735,338313.48,840.8725,2025-06-01,4,0,303,1,1,3,Global Investors
C1821,Individual,Adam,Smith,,M,USA,Nevada,Personal Use,5,No,Website,56.0,46-60,C1821,4,1733692.6199999999,433423.15499999997,662403.71,1244.8049999999998,2025-05-01,2,2,334,1,3,0,Luxury Investors
C1822,Individual,Frank,Weaver,,M,USA,Oregon,Investment,5,Yes,Website,56.0,46-60,C1822,4,1388147.75,347036.9375,488803.45,1184.81,2024-12-01,4,0,485,1,2,0,Corporate Buyers
C1823,Individual,Jacob,Watson,1967-08-11,M,USA,Oregon,Personal Use,4,Yes,Website,59.0,46-60,C1823,3,993925.86,331308.62,454589.3,994.8266666666667,2025-09-01,2,1,211,1,1,3,Global Investors
C1824,Individual,Jeffrey,Weaver,1962-09-05,M,USA,California,Personal Use,3,No,Website,64.0,60+,C1824,4,945036.97,236259.2425,301253.43,857.7574999999999,2025-10-01,3,1,181,1,1,3,Global Investors
C1825,Individual,Eric,Jones,,M,Mexico,Nuevo Leon,Personal Use,2,No,Agency,56.0,46-60,C1825,4,948769.9299999999,237192.48249999998,359484.97,802.7125,2024-12-01,4,0,485,1,2,3,Corporate Buyers
C1826,Individual,Jack,Williams,1951-06-08,M,USA,Ohio,Personal Use,4,No,Client,75.0,60+,C1826,4,1300035.21,325008.8025,402845.37,1159.5325,2025-05-01,3,1,334,1,1,0,Global Investors
C1827,Individual,Donald,Thompson,1973-01-02,M,USA,New York,Personal Use,5,Yes,Website,53.0,46-60,C1827,4,1221529.77,305382.4425,483612.33,988.7175,2025-04-01,3,1,364,1,1,3,Global Investors
C1828,Individual,William,Wood,,M,USA,California,Investment,2,Yes,Website,56.0,46-60,C1828,4,1199213.25,299803.3125,500475.25,1114.2125,2025-07-01,3,1,273,1,1,0,Global Investors
C1829,Individual,Rachel,Ward,,F,USA,California,Personal Use,5,Yes,Agency,56.0,46-60,C1829,3,1194095.83,398031.94333333336,544862.08,1394.21,2025-12-01,2,1,120,1,3,1,Luxury Investors
